Fscl-yr_Ex-fin,Min-code,Min-portfolio_Portefeuille-min_eng,Dept-nbr_No-min,Dept-name_Nom-min_eng,Rpt-obj_Art-rppt,Rpt-obj_Art-rppt_eng,Proj-desc_eng,Xpnd-current-yr_Dep-ex-courant,Aggregate-payments_Versements-totalisant
2015/2016,05,"Immigration, Refugees and Citizenship",050,"Citizenship and Immigration",047,"Informatics Services","Maplesoft Group, Ottawa, Ontario",0,3769260
2015/2016,05,"Immigration, Refugees and Citizenship",050,"Citizenship and Immigration",047,"Informatics Services","Mindwire Systems Ltd, Ottawa, Ontario",0,2690594
2015/2016,05,"Immigration, Refugees and Citizenship",050,"Citizenship and Immigration",047,"Informatics Services","Modis Canada Inc, Toronto, Ontario",0,430372
2015/2016,05,"Immigration, Refugees and Citizenship",050,"Citizenship and Immigration",047,"Informatics Services","Oracle Corporation Canada Inc, Ottawa, Ontario",0,636180
2015/2016,05,"Immigration, Refugees and Citizenship",050,"Citizenship and Immigration",047,"Informatics Services","Public Works and Government Services Canada, Gatineau, Quebec",0,660189
2015/2016,05,"Immigration, Refugees and Citizenship",050,"Citizenship and Immigration",047,"Informatics Services","Randstad Interim Inc, Ottawa, Ontario",0,5377193
2015/2016,05,"Immigration, Refugees and Citizenship",050,"Citizenship and Immigration",047,"Informatics Services","S i Systems Ltd, Ottawa, Ontario",0,582271
2015/2016,05,"Immigration, Refugees and Citizenship",050,"Citizenship and Immigration",047,"Informatics Services","SAS Institute Inc, Toronto, Ontario",0,115872
2015/2016,05,"Immigration, Refugees and Citizenship",050,"Citizenship and Immigration",047,"Informatics Services","Service payments under $100,000 (16 payees)",0,296404
2015/2016,05,"Immigration, Refugees and Citizenship",050,"Citizenship and Immigration",047,"Informatics Services","Shared Services Canada, Gatineau, Quebec",0,12030079
2015/2016,05,"Immigration, Refugees and Citizenship",050,"Citizenship and Immigration",047,"Informatics Services","Systematix, Ottawa, Ontario",0,355039
2015/2016,05,"Immigration, Refugees and Citizenship",050,"Citizenship and Immigration",047,"Informatics Services","TRM Technologies Inc, Ottawa, Ontario",0,241641
2015/2016,05,"Immigration, Refugees and Citizenship",050,"Citizenship and Immigration",047,"Informatics Services","United States Department of Homeland Security, Williston, Vermont",0,261913
2015/2016,05,"Immigration, Refugees and Citizenship",050,"Citizenship and Immigration",047,"Informatics Services","Veritaaq Technology House Inc, Ottawa, Ontario",0,4876708
2015/2016,05,"Immigration, Refugees and Citizenship",050,"Citizenship and Immigration",047,"Informatics Services",,55668188,0
2015/2016,05,"Immigration, Refugees and Citizenship",050,"Citizenship and Immigration",048,"Management Consulting","ADRM Technology Consulting Group Corp, Ottawa, Ontario",0,113735
2015/2016,05,"Immigration, Refugees and Citizenship",050,"Citizenship and Immigration",048,"Management Consulting","Altis Human Resources Inc, Ottawa, Ontario",0,733743
2015/2016,05,"Immigration, Refugees and Citizenship",050,"Citizenship and Immigration",048,"Management Consulting","Cistel Technology Inc, Ottawa, Ontario",0,100500
2015/2016,05,"Immigration, Refugees and Citizenship",050,"Citizenship and Immigration",048,"Management Consulting","Colliers International, Ottawa, Ontario",0,112801
2015/2016,05,"Immigration, Refugees and Citizenship",050,"Citizenship and Immigration",048,"Management Consulting","Collins Barrow Edmonton LLP, Edmonton, Alberta",0,133781
2015/2016,05,"Immigration, Refugees and Citizenship",050,"Citizenship and Immigration",048,"Management Consulting","Coradix Technology Consulting Ltd, Ottawa, Ontario",0,450045
2015/2016,05,"Immigration, Refugees and Citizenship",050,"Citizenship and Immigration",048,"Management Consulting","Dalian Enterprises Inc, Ottawa, Ontario",0,340739
2015/2016,05,"Immigration, Refugees and Citizenship",050,"Citizenship and Immigration",048,"Management Consulting","Ernst & Young LLP, Ottawa, Ontario",0,193487
2015/2016,05,"Immigration, Refugees and Citizenship",050,"Citizenship and Immigration",048,"Management Consulting","Excel Human Resources, Ottawa, Ontario",0,740358
2015/2016,05,"Immigration, Refugees and Citizenship",050,"Citizenship and Immigration",048,"Management Consulting","Health Canada, Ottawa, Ontario",0,250729
2015/2016,05,"Immigration, Refugees and Citizenship",050,"Citizenship and Immigration",048,"Management Consulting","Maplesoft Group, Ottawa, Ontario",0,536085
2015/2016,05,"Immigration, Refugees and Citizenship",050,"Citizenship and Immigration",048,"Management Consulting","RA Malatest & Associates Ltd, Edmonton, Alberta",0,149975
2015/2016,05,"Immigration, Refugees and Citizenship",050,"Citizenship and Immigration",048,"Management Consulting","Service payments under $100,000 (98 payees)",0,1271079
2015/2016,05,"Immigration, Refugees and Citizenship",050,"Citizenship and Immigration",048,"Management Consulting","Statistics Canada, Ottawa, Ontario",0,100000
2015/2016,05,"Immigration, Refugees and Citizenship",050,"Citizenship and Immigration",048,"Management Consulting","Tiree Facility Solutions Inc, Ottawa, Ontario",0,134038
2015/2016,05,"Immigration, Refugees and Citizenship",050,"Citizenship and Immigration",048,"Management Consulting","Valcom Consulting Group Inc, Ottawa, Ontario",0,153120
2015/2016,05,"Immigration, Refugees and Citizenship",050,"Citizenship and Immigration",048,"Management Consulting",,5514215,0
2015/2016,05,"Immigration, Refugees and Citizenship",050,"Citizenship and Immigration",082,"Special Fees and Services","Foreign Affairs Trade and Development, Ottawa, Ontario",0,124849
2015/2016,05,"Immigration, Refugees and Citizenship",050,"Citizenship and Immigration",082,"Special Fees and Services","Service payments under $100,000 (197 payees)",0,313022
2015/2016,05,"Immigration, Refugees and Citizenship",050,"Citizenship and Immigration",082,"Special Fees and Services",,437871,0
2015/2016,05,"Immigration, Refugees and Citizenship",050,"Citizenship and Immigration",086,"Temporary Help Services","Foreign Affairs Trade and Development, Ottawa, Ontario",0,4982552
2015/2016,05,"Immigration, Refugees and Citizenship",050,"Citizenship and Immigration",086,"Temporary Help Services","Service payments under $100,000 (3 payees)",0,132554
2015/2016,05,"Immigration, Refugees and Citizenship",050,"Citizenship and Immigration",086,"Temporary Help Services",,5115106,0
2015/2016,05,"Immigration, Refugees and Citizenship",050,"Citizenship and Immigration",087,"Interpretation and Translation Services","MCIS Language Services, Toronto, Ontario",0,2023609
2015/2016,05,"Immigration, Refugees and Citizenship",050,"Citizenship and Immigration",087,"Interpretation and Translation Services","Public Works and Government Services Canada, Gatineau, Quebec",0,4130459
2015/2016,05,"Immigration, Refugees and Citizenship",050,"Citizenship and Immigration",087,"Interpretation and Translation Services","Service payments under $100,000 (542 payees)",0,401423
2015/2016,05,"Immigration, Refugees and Citizenship",050,"Citizenship and Immigration",087,"Interpretation and Translation Services",,6555491,0
2015/2016,05,"Immigration, Refugees and Citizenship",050,"Citizenship and Immigration",089,"Other Services","Department of Immigration and Border Protection, Belconnen, Australia",0,293080
2015/2016,05,"Immigration, Refugees and Citizenship",050,"Citizenship and Immigration",089,"Other Services","Hogg Robinson Canada Inc, Toronto, Ontario",0,482760
2015/2016,05,"Immigration, Refugees and Citizenship",050,"Citizenship and Immigration",089,"Other Services","International Organization for Migration, Geneva, Switzerland",0,53500000
2015/2016,05,"Immigration, Refugees and Citizenship",050,"Citizenship and Immigration",089,"Other Services","Public Works and Government Services Canada, Gatineau, Quebec",0,227118
2015/2016,05,"Immigration, Refugees and Citizenship",050,"Citizenship and Immigration",089,"Other Services","Service payments under $100,000 (62 payees)",0,432015
2015/2016,05,"Immigration, Refugees and Citizenship",050,"Citizenship and Immigration",089,"Other Services","Swissport, Saint-Laurent, Quebec",0,167800
2015/2016,05,"Immigration, Refugees and Citizenship",050,"Citizenship and Immigration",089,"Other Services","Transport Canada, Ottawa, Ontario",0,224322
2015/2016,05,"Immigration, Refugees and Citizenship",050,"Citizenship and Immigration",089,"Other Services","United States Department of Homeland Security, Williston, Vermont",0,191475
2015/2016,05,"Immigration, Refugees and Citizenship",050,"Citizenship and Immigration",089,"Other Services","VF Worldwide Holdings Ltd, Port Louis, Mauritius",0,142909
2015/2016,05,"Immigration, Refugees and Citizenship",050,"Citizenship and Immigration",089,"Other Services",,55661479,0
2015/2016,05,"Immigration, Refugees and Citizenship",032,"Immigration and Refugee Board of Canada",040,"Business Services","CSSS de la Montagne, Montreal, Quebec",0,109900
2015/2016,05,"Immigration, Refugees and Citizenship",032,"Immigration and Refugee Board of Canada",040,"Business Services","Digitscribe Inc, Mississauga, Ontario",0,334558
2015/2016,05,"Immigration, Refugees and Citizenship",032,"Immigration and Refugee Board of Canada",040,"Business Services","International Reporting Inc, Ottawa, Ontario",0,192377
2015/2016,05,"Immigration, Refugees and Citizenship",032,"Immigration and Refugee Board of Canada",040,"Business Services","McEachern & Associates Ltd, Burnaby, British Columbia",0,173050
2015/2016,05,"Immigration, Refugees and Citizenship",032,"Immigration and Refugee Board of Canada",040,"Business Services","Recall Canada Holdings Inc, Toronto, Ontario",0,146433
2015/2016,05,"Immigration, Refugees and Citizenship",032,"Immigration and Refugee Board of Canada",040,"Business Services","Service payments under $100,000 (64 payees)",0,206403
2015/2016,05,"Immigration, Refugees and Citizenship",032,"Immigration and Refugee Board of Canada",040,"Business Services","Treasury Board Secretariat, Ottawa, Ontario",0,790547
2015/2016,05,"Immigration, Refugees and Citizenship",032,"Immigration and Refugee Board of Canada",040,"Business Services","XL Transcribing Inc, Uxbridge, Ontario",0,137867
2015/2016,05,"Immigration, Refugees and Citizenship",032,"Immigration and Refugee Board of Canada",040,"Business Services",,2091135,0
2015/2016,05,"Immigration, Refugees and Citizenship",032,"Immigration and Refugee Board of Canada",041,"Legal Services","Service payments under $100,000 (5 payees)",0,119939
2015/2016,05,"Immigration, Refugees and Citizenship",032,"Immigration and Refugee Board of Canada",041,"Legal Services",,119939,0
2015/2016,05,"Immigration, Refugees and Citizenship",032,"Immigration and Refugee Board of Canada",044,"Training and Educational Services","Service payments under $100,000 (181 payees)",0,732591
2015/2016,05,"Immigration, Refugees and Citizenship",032,"Immigration and Refugee Board of Canada",044,"Training and Educational Services",,732591,0
2015/2016,05,"Immigration, Refugees and Citizenship",032,"Immigration and Refugee Board of Canada",045,"Health and Welfare Services","Service payments under $100,000 (10 payees)",0,18316
2015/2016,05,"Immigration, Refugees and Citizenship",032,"Immigration and Refugee Board of Canada",045,"Health and Welfare Services",,18316,0
2015/2016,05,"Immigration, Refugees and Citizenship",032,"Immigration and Refugee Board of Canada",046,"Protection Services","Commissionaires, Toronto, Ontario",0,404858
2015/2016,05,"Immigration, Refugees and Citizenship",032,"Immigration and Refugee Board of Canada",046,"Protection Services","Commissionaires, Vancouver, British Columbia",0,209495
2015/2016,05,"Immigration, Refugees and Citizenship",032,"Immigration and Refugee Board of Canada",046,"Protection Services","Public Works and Government Services Canada, Gatineau, Quebec",0,282910
2015/2016,05,"Immigration, Refugees and Citizenship",032,"Immigration and Refugee Board of Canada",046,"Protection Services","Service payments under $100,000 (26 payees)",0,333965
2015/2016,05,"Immigration, Refugees and Citizenship",032,"Immigration and Refugee Board of Canada",046,"Protection Services",,1231228,0
2015/2016,05,"Immigration, Refugees and Citizenship",032,"Immigration and Refugee Board of Canada",047,"Informatics Services","ADRM Technology Consulting Group Corp, Ottawa, Ontario",0,196141
2015/2016,05,"Immigration, Refugees and Citizenship",032,"Immigration and Refugee Board of Canada",047,"Informatics Services","Altis Human Resources Inc and Excel Human Resources Inc in joint venture, Ottawa, Ontario",0,151923
2015/2016,05,"Immigration, Refugees and Citizenship",032,"Immigration and Refugee Board of Canada",047,"Informatics Services","Cistel Technology Inc, Ottawa, Ontario",0,287716
2015/2016,05,"Immigration, Refugees and Citizenship",032,"Immigration and Refugee Board of Canada",047,"Informatics Services","Eagle Professional Resources Inc, Toronto, Ontario",0,127577
2015/2016,05,"Immigration, Refugees and Citizenship",032,"Immigration and Refugee Board of Canada",047,"Informatics Services","IT/Net Inc, Ottawa, Ontario",0,143635
2015/2016,05,"Immigration, Refugees and Citizenship",032,"Immigration and Refugee Board of Canada",047,"Informatics Services","Maplesoft Group, Ottawa, Ontario",0,342783
2015/2016,05,"Immigration, Refugees and Citizenship",032,"Immigration and Refugee Board of Canada",047,"Informatics Services","Nisha Technologies Inc, Ottawa, Ontario",0,138342
2015/2016,05,"Immigration, Refugees and Citizenship",032,"Immigration and Refugee Board of Canada",047,"Informatics Services","Service payments under $100,000 (13 payees)",0,177915
2015/2016,05,"Immigration, Refugees and Citizenship",032,"Immigration and Refugee Board of Canada",047,"Informatics Services","Treasury Board Secretariat, Ottawa, Ontario",0,205072
2015/2016,05,"Immigration, Refugees and Citizenship",032,"Immigration and Refugee Board of Canada",047,"Informatics Services","Veritaaq Technology House Inc, Ottawa, Ontario",0,161274
2015/2016,05,"Immigration, Refugees and Citizenship",032,"Immigration and Refugee Board of Canada",047,"Informatics Services",,1932378,0
2015/2016,05,"Immigration, Refugees and Citizenship",032,"Immigration and Refugee Board of Canada",048,"Management Consulting","4165047 Canada Inc, Gatineau, Quebec",0,168925
2015/2016,05,"Immigration, Refugees and Citizenship",032,"Immigration and Refugee Board of Canada",048,"Management Consulting","Service payments under $100,000 (16 payees)",0,329989
2015/2016,05,"Immigration, Refugees and Citizenship",032,"Immigration and Refugee Board of Canada",048,"Management Consulting",,498914,0
2015/2016,05,"Immigration, Refugees and Citizenship",032,"Immigration and Refugee Board of Canada",082,"Special Fees and Services","Service payments under $100,000 (137 payees)",0,157195
2015/2016,05,"Immigration, Refugees and Citizenship",032,"Immigration and Refugee Board of Canada",082,"Special Fees and Services",,157195,0
2015/2016,05,"Immigration, Refugees and Citizenship",032,"Immigration and Refugee Board of Canada",086,"Temporary Help Services","Service payments under $100,000 (10 payees)",0,90040
2015/2016,05,"Immigration, Refugees and Citizenship",032,"Immigration and Refugee Board of Canada",086,"Temporary Help Services",,90040,0
2015/2016,05,"Immigration, Refugees and Citizenship",032,"Immigration and Refugee Board of Canada",087,"Interpretation and Translation Services","Public Works and Government Services Canada, Gatineau, Quebec",0,7046951
2015/2016,05,"Immigration, Refugees and Citizenship",032,"Immigration and Refugee Board of Canada",087,"Interpretation and Translation Services","Service payments under $100,000 (1,104 payees)",0,3191284
2015/2016,05,"Immigration, Refugees and Citizenship",032,"Immigration and Refugee Board of Canada",087,"Interpretation and Translation Services",,10238235,0
2015/2016,05,"Immigration, Refugees and Citizenship",032,"Immigration and Refugee Board of Canada",089,"Other Services","Public Works and Government Services Canada, Gatineau, Quebec",0,125970
2015/2016,05,"Immigration, Refugees and Citizenship",032,"Immigration and Refugee Board of Canada",089,"Other Services","Service payments under $100,000 (83 payees)",0,287400
2015/2016,05,"Immigration, Refugees and Citizenship",032,"Immigration and Refugee Board of Canada",089,"Other Services",,413370,0
2015/2016,13,"Indigenous and Northern Affairs",171,"Canadian High Arctic Research Station",040,"Business Services","Service payments under $100,000 (3 payees)",0,51529
2015/2016,13,"Indigenous and Northern Affairs",171,"Canadian High Arctic Research Station",040,"Business Services",,51529,0
2015/2016,13,"Indigenous and Northern Affairs",171,"Canadian High Arctic Research Station",043,"Scientific and Research Services","Service payments under $100,000 (14 payees)",0,116827
2015/2016,13,"Indigenous and Northern Affairs",171,"Canadian High Arctic Research Station",043,"Scientific and Research Services","Yukon Executive Council Office, Whitehorse, Yukon",0,243828
2015/2016,13,"Indigenous and Northern Affairs",171,"Canadian High Arctic Research Station",043,"Scientific and Research Services",,360655,0
2015/2016,13,"Indigenous and Northern Affairs",171,"Canadian High Arctic Research Station",044,"Training and Educational Services","Service payments under $100,000 (10 payees)",0,52533
2015/2016,13,"Indigenous and Northern Affairs",171,"Canadian High Arctic Research Station",044,"Training and Educational Services",,52533,0
2015/2016,13,"Indigenous and Northern Affairs",171,"Canadian High Arctic Research Station",047,"Informatics Services","Service payments under $100,000 (5 payees)",0,72409
2015/2016,13,"Indigenous and Northern Affairs",171,"Canadian High Arctic Research Station",047,"Informatics Services",,72409,0
2015/2016,13,"Indigenous and Northern Affairs",171,"Canadian High Arctic Research Station",048,"Management Consulting","Service payments under $100,000 (3 payees)",0,63465
2015/2016,13,"Indigenous and Northern Affairs",171,"Canadian High Arctic Research Station",048,"Management Consulting",,63465,0
2015/2016,13,"Indigenous and Northern Affairs",171,"Canadian High Arctic Research Station",082,"Special Fees and Services","Service payments under $100,000 (37 payees)",0,86951
2015/2016,13,"Indigenous and Northern Affairs",171,"Canadian High Arctic Research Station",082,"Special Fees and Services",,86951,0
2015/2016,13,"Indigenous and Northern Affairs",171,"Canadian High Arctic Research Station",086,"Temporary Help Services","Service payments under $100,000 (5 payees)",0,82828
2015/2016,13,"Indigenous and Northern Affairs",171,"Canadian High Arctic Research Station",086,"Temporary Help Services",,82828,0
2015/2016,13,"Indigenous and Northern Affairs",171,"Canadian High Arctic Research Station",087,"Interpretation and Translation Services","Service payments under $100,000 (2 payees)",0,76939
2015/2016,13,"Indigenous and Northern Affairs",171,"Canadian High Arctic Research Station",087,"Interpretation and Translation Services",,76939,0
2015/2016,13,"Indigenous and Northern Affairs",171,"Canadian High Arctic Research Station",089,"Other Services","Service payments under $100,000 (9 payees)",0,172634
2015/2016,13,"Indigenous and Northern Affairs",171,"Canadian High Arctic Research Station",089,"Other Services",,172634,0
2015/2016,13,"Indigenous and Northern Affairs",121,"Canadian Polar Commission",040,"Business Services","Service payments under $100,000 (3 payees)",0,15231
2015/2016,13,"Indigenous and Northern Affairs",121,"Canadian Polar Commission",040,"Business Services",,15231,0
2015/2016,13,"Indigenous and Northern Affairs",121,"Canadian Polar Commission",043,"Scientific and Research Services","Service payments under $100,000 (2 payees)",0,1219
2015/2016,13,"Indigenous and Northern Affairs",121,"Canadian Polar Commission",043,"Scientific and Research Services",,1219,0
2015/2016,13,"Indigenous and Northern Affairs",121,"Canadian Polar Commission",047,"Informatics Services","Service payments under $100,000 (6 payees)",0,10451
2015/2016,13,"Indigenous and Northern Affairs",121,"Canadian Polar Commission",047,"Informatics Services",,10451,0
2015/2016,13,"Indigenous and Northern Affairs",121,"Canadian Polar Commission",082,"Special Fees and Services","Service payments under $100,000 (4 payees)",0,837
2015/2016,13,"Indigenous and Northern Affairs",121,"Canadian Polar Commission",082,"Special Fees and Services",,837,0
2015/2016,13,"Indigenous and Northern Affairs",121,"Canadian Polar Commission",087,"Interpretation and Translation Services","Service payments under $100,000 (1 payee)",0,219
2015/2016,13,"Indigenous and Northern Affairs",121,"Canadian Polar Commission",087,"Interpretation and Translation Services",,219,0
2015/2016,13,"Indigenous and Northern Affairs",042,"Indian Affairs and Northern Development",040,"Business Services","Altis Human Resources, Ottawa, Ontario",0,223226
2015/2016,13,"Indigenous and Northern Affairs",042,"Indian Affairs and Northern Development",040,"Business Services","Deloitte & Touche LLP, Toronto, Ontario",0,1251677
2015/2016,13,"Indigenous and Northern Affairs",042,"Indian Affairs and Northern Development",040,"Business Services","Ernst & Young, Ottawa, Ontario",0,390356
2015/2016,13,"Indigenous and Northern Affairs",042,"Indian Affairs and Northern Development",040,"Business Services","KPMG LLP, Toronto, Ontario",0,596045
2015/2016,13,"Indigenous and Northern Affairs",042,"Indian Affairs and Northern Development",040,"Business Services","Minister of Finance of British, Victoria, British Columbia",0,144689
2015/2016,13,"Indigenous and Northern Affairs",042,"Indian Affairs and Northern Development",040,"Business Services","Natural Resources Canada, Ottawa, Ontario",0,2527111
2015/2016,13,"Indigenous and Northern Affairs",042,"Indian Affairs and Northern Development",040,"Business Services","Orbis Risk Consulting Inc, Ottawa, Ontario",0,585244
2015/2016,13,"Indigenous and Northern Affairs",042,"Indian Affairs and Northern Development",040,"Business Services","PricewaterhouseCoopers LLP, Toronto, Ontario",0,712732
2015/2016,13,"Indigenous and Northern Affairs",042,"Indian Affairs and Northern Development",040,"Business Services","Public Works and Government Services Canada, Gatineau, Quebec",0,1782624
2015/2016,13,"Indigenous and Northern Affairs",042,"Indian Affairs and Northern Development",040,"Business Services","Service payments under $100,000 (173 payees)",0,977742
2015/2016,13,"Indigenous and Northern Affairs",042,"Indian Affairs and Northern Development",040,"Business Services",,9191446,0
2015/2016,13,"Indigenous and Northern Affairs",042,"Indian Affairs and Northern Development",041,"Legal Services","Farris Vaughan Wills & Murphy LLP, Vancouver, British Columbia",0,216391
2015/2016,13,"Indigenous and Northern Affairs",042,"Indian Affairs and Northern Development",041,"Legal Services","Goldblatt Partners Llp In Trust, Ottawa, Ontario",0,113709
2015/2016,13,"Indigenous and Northern Affairs",042,"Indian Affairs and Northern Development",041,"Legal Services","Justice Canada, Ottawa, Ontario",0,62433173
2015/2016,13,"Indigenous and Northern Affairs",042,"Indian Affairs and Northern Development",041,"Legal Services","Langlois Lawyers LLP, Montréal, Quebec",0,109445
2015/2016,13,"Indigenous and Northern Affairs",042,"Indian Affairs and Northern Development",041,"Legal Services","Norton Rose Fulbright, Calgary, Alberta",0,1461409
2015/2016,13,"Indigenous and Northern Affairs",042,"Indian Affairs and Northern Development",041,"Legal Services","Office of the Director of Public Prosecutions, Montréal, Quebec",0,139030
2015/2016,13,"Indigenous and Northern Affairs",042,"Indian Affairs and Northern Development",041,"Legal Services","Peter Grant & Associates, Vancouver, British Columbia",0,272724
2015/2016,13,"Indigenous and Northern Affairs",042,"Indian Affairs and Northern Development",041,"Legal Services","Service payments under $100,000 (117 payees)",0,708502
2015/2016,13,"Indigenous and Northern Affairs",042,"Indian Affairs and Northern Development",041,"Legal Services","Stockwoods LLP Barristers, Toronto, Ontario",0,524008
2015/2016,13,"Indigenous and Northern Affairs",042,"Indian Affairs and Northern Development",041,"Legal Services",,65978391,0
2015/2016,13,"Indigenous and Northern Affairs",042,"Indian Affairs and Northern Development",042,"Engineering and Architectural Services","Alvarez & Marsal Canada Inc Ccaa, Vancouver, British Columbia",0,1566000
2015/2016,13,"Indigenous and Northern Affairs",042,"Indian Affairs and Northern Development",042,"Engineering and Architectural Services","BGC Engineering Inc, Vancouver, British Columbia",0,308376
2015/2016,13,"Indigenous and Northern Affairs",042,"Indian Affairs and Northern Development",042,"Engineering and Architectural Services","Blumetric Environmental Inc, Kingston, Ontario",0,113653
2015/2016,13,"Indigenous and Northern Affairs",042,"Indian Affairs and Northern Development",042,"Engineering and Architectural Services","Elsa Reclamation & Development Co, Vancouver, British Columbia",0,3398052
2015/2016,13,"Indigenous and Northern Affairs",042,"Indian Affairs and Northern Development",042,"Engineering and Architectural Services","Imperial Oil Limited, Calgary, Alberta",0,381622
2015/2016,13,"Indigenous and Northern Affairs",042,"Indian Affairs and Northern Development",042,"Engineering and Architectural Services","Public Works and Government Services Canada, Gatineau, Quebec",0,75371593
2015/2016,13,"Indigenous and Northern Affairs",042,"Indian Affairs and Northern Development",042,"Engineering and Architectural Services","Service payments under $100,000 (12 payees)",0,176175
2015/2016,13,"Indigenous and Northern Affairs",042,"Indian Affairs and Northern Development",042,"Engineering and Architectural Services","SRK Consulting Engineers & Sciences, Vancouver, British Columbia",0,532159
2015/2016,13,"Indigenous and Northern Affairs",042,"Indian Affairs and Northern Development",042,"Engineering and Architectural Services","Stantec Consulting Ltd, Ottawa, Ontario",0,107722
2015/2016,13,"Indigenous and Northern Affairs",042,"Indian Affairs and Northern Development",042,"Engineering and Architectural Services","Tetra Tech Eba Inc, Edmonton, Alberta",0,293872
2015/2016,13,"Indigenous and Northern Affairs",042,"Indian Affairs and Northern Development",042,"Engineering and Architectural Services",,82249224,0
2015/2016,13,"Indigenous and Northern Affairs",042,"Indian Affairs and Northern Development",043,"Scientific and Research Services","Blair Elliot Tothill O-A Somatos Information Consulting, Vancouver, British Columbia",0,193692
2015/2016,13,"Indigenous and Northern Affairs",042,"Indian Affairs and Northern Development",043,"Scientific and Research Services","Bunton A, Victoria, British Columbia",0,100920
2015/2016,13,"Indigenous and Northern Affairs",042,"Indian Affairs and Northern Development",043,"Scientific and Research Services","Canadian Development Consultants International, Vancouver, British Columbia",0,769426
2015/2016,13,"Indigenous and Northern Affairs",042,"Indian Affairs and Northern Development",043,"Scientific and Research Services","CDCI Wampum Joint Venture, Vancouver, British Columbia",0,589833
2015/2016,13,"Indigenous and Northern Affairs",042,"Indian Affairs and Northern Development",043,"Scientific and Research Services","CM Group, Ottawa, Ontario",0,261153
2015/2016,13,"Indigenous and Northern Affairs",042,"Indian Affairs and Northern Development",043,"Scientific and Research Services","Drolet M, Repentigny, Quebec",0,102375
2015/2016,13,"Indigenous and Northern Affairs",042,"Indian Affairs and Northern Development",043,"Scientific and Research Services","Enns R, Squamish, British Columbia",0,100783
2015/2016,13,"Indigenous and Northern Affairs",042,"Indian Affairs and Northern Development",043,"Scientific and Research Services","Environment Canada, Gatineau, Quebec",0,190085
2015/2016,13,"Indigenous and Northern Affairs",042,"Indian Affairs and Northern Development",043,"Scientific and Research Services","Erica Smith Research and Writing, Ottawa, Ontario",0,121888
2015/2016,13,"Indigenous and Northern Affairs",042,"Indian Affairs and Northern Development",043,"Scientific and Research Services","Jacobi S, Airdrie, Alberta",0,127300
2015/2016,13,"Indigenous and Northern Affairs",042,"Indian Affairs and Northern Development",043,"Scientific and Research Services","Joan Holmes & Assoc Inc, Ottawa, Ontario",0,360104
2015/2016,13,"Indigenous and Northern Affairs",042,"Indian Affairs and Northern Development",043,"Scientific and Research Services","Lane S, Vancouver, British Columbia",0,124210
2015/2016,13,"Indigenous and Northern Affairs",042,"Indian Affairs and Northern Development",043,"Scientific and Research Services","Link Advantage Research Corp, Addison, Ontario",0,386099
2015/2016,13,"Indigenous and Northern Affairs",042,"Indian Affairs and Northern Development",043,"Scientific and Research Services","Lucid Research Inc, Port Moody, British Columbia",0,255200
2015/2016,13,"Indigenous and Northern Affairs",042,"Indian Affairs and Northern Development",043,"Scientific and Research Services","Maxsys Staffing and Consulting Inc, Vancouver, British Columbia",0,112491
2015/2016,13,"Indigenous and Northern Affairs",042,"Indian Affairs and Northern Development",043,"Scientific and Research Services","O'Connor C, Carleton Place, Ontario",0,107605
2015/2016,13,"Indigenous and Northern Affairs",042,"Indian Affairs and Northern Development",043,"Scientific and Research Services","Public History Inc, Ottawa, Ontario",0,809800
2015/2016,13,"Indigenous and Northern Affairs",042,"Indian Affairs and Northern Development",043,"Scientific and Research Services","Public Works and Government Services Canada, Gatineau, Quebec",0,1275451
2015/2016,13,"Indigenous and Northern Affairs",042,"Indian Affairs and Northern Development",043,"Scientific and Research Services","Rainshadow Communications Ltd, Duncan, British Columbia",0,404376
2015/2016,13,"Indigenous and Northern Affairs",042,"Indian Affairs and Northern Development",043,"Scientific and Research Services","Risk Sciences International, Ottawa, Ontario",0,120310
2015/2016,13,"Indigenous and Northern Affairs",042,"Indian Affairs and Northern Development",043,"Scientific and Research Services","Service payments under $100,000 (95 payees)",0,1869769
2015/2016,13,"Indigenous and Northern Affairs",042,"Indian Affairs and Northern Development",043,"Scientific and Research Services","Smith Research Inc, Calgary, Alberta",0,592105
2015/2016,13,"Indigenous and Northern Affairs",042,"Indian Affairs and Northern Development",043,"Scientific and Research Services","Statistics Canada, Ottawa, Ontario",0,3071964
2015/2016,13,"Indigenous and Northern Affairs",042,"Indian Affairs and Northern Development",043,"Scientific and Research Services","The History Group Inc, Maple Ridge, British Columbia",0,150090
2015/2016,13,"Indigenous and Northern Affairs",042,"Indian Affairs and Northern Development",043,"Scientific and Research Services","Wampum Records, Roseneath, Ontario",0,2044295
2015/2016,13,"Indigenous and Northern Affairs",042,"Indian Affairs and Northern Development",043,"Scientific and Research Services",,14241324,0
2015/2016,13,"Indigenous and Northern Affairs",042,"Indian Affairs and Northern Development",044,"Training and Educational Services","Canada School of Public Service, Ottawa, Ontario",0,497620
2015/2016,13,"Indigenous and Northern Affairs",042,"Indian Affairs and Northern Development",044,"Training and Educational Services","Ecole de langues de l'Estrie Inc, Gatineau, Quebec",0,129271
2015/2016,13,"Indigenous and Northern Affairs",042,"Indian Affairs and Northern Development",044,"Training and Educational Services","Institute on Governance, Ottawa, Ontario",0,183440
