Fscl-yr_Ex-fin,Min-code,Min-portfolio_Portefeuille-min_eng,Dept-nbr_No-min,Dept-name_Nom-min_eng,Rpt-obj_Art-rppt,Rpt-obj_Art-rppt_eng,Proj-desc_eng,Xpnd-current-yr_Dep-ex-courant,Aggregate-payments_Versements-totalisant
2020/2021,04,"Canadian Heritage",016,"Canadian Radio-television and Telecommunications Commission",041,"Legal Services","Service payments under $100,000 (5 payees)",0,52093
2020/2021,04,"Canadian Heritage",016,"Canadian Radio-television and Telecommunications Commission",043,"Scientific and Research Services",,14833,0
2020/2021,04,"Canadian Heritage",016,"Canadian Radio-television and Telecommunications Commission",043,"Scientific and Research Services","Service payments under $100,000 (2 payees)",0,14833
2020/2021,04,"Canadian Heritage",016,"Canadian Radio-television and Telecommunications Commission",044,"Training and Educational Services",,418996,0
2020/2021,04,"Canadian Heritage",016,"Canadian Radio-television and Telecommunications Commission",044,"Training and Educational Services","Service payments under $100,000 (139 payees)",0,418996
2020/2021,04,"Canadian Heritage",016,"Canadian Radio-television and Telecommunications Commission",046,"Protection Services",,113877,0
2020/2021,04,"Canadian Heritage",016,"Canadian Radio-television and Telecommunications Commission",046,"Protection Services","Service payments under $100,000 (10 payees)",0,113877
2020/2021,04,"Canadian Heritage",016,"Canadian Radio-television and Telecommunications Commission",047,"Informatics Services",,1741694,0
2020/2021,04,"Canadian Heritage",016,"Canadian Radio-television and Telecommunications Commission",047,"Informatics Services","Cistel Technology Inc, Ottawa, Ontario",0,366662
2020/2021,04,"Canadian Heritage",016,"Canadian Radio-television and Telecommunications Commission",047,"Informatics Services","Lumina IT Inc, Ottawa, Ontario",0,1202410
2020/2021,04,"Canadian Heritage",016,"Canadian Radio-television and Telecommunications Commission",047,"Informatics Services","Service payments under $100,000 (5 payees)",0,172622
2020/2021,04,"Canadian Heritage",016,"Canadian Radio-television and Telecommunications Commission",048,"Management Consulting",,1469018,0
2020/2021,04,"Canadian Heritage",016,"Canadian Radio-television and Telecommunications Commission",048,"Management Consulting","Protak Consulting Group Inc, Ottawa, Ontario",0,1128232
2020/2021,04,"Canadian Heritage",016,"Canadian Radio-television and Telecommunications Commission",048,"Management Consulting","Service payments under $100,000 (31 payees)",0,340786
2020/2021,04,"Canadian Heritage",016,"Canadian Radio-television and Telecommunications Commission",082,"Special Fees and Services",,286896,0
2020/2021,04,"Canadian Heritage",016,"Canadian Radio-television and Telecommunications Commission",082,"Special Fees and Services","Service payments under $100,000 (118 payees)",0,286896
2020/2021,04,"Canadian Heritage",016,"Canadian Radio-television and Telecommunications Commission",087,"Interpretation and Translation Services",,581769,0
2020/2021,04,"Canadian Heritage",016,"Canadian Radio-television and Telecommunications Commission",087,"Interpretation and Translation Services","Department of Public Works and Government Services, Gatineau, Quebec",0,208933
2020/2021,04,"Canadian Heritage",016,"Canadian Radio-television and Telecommunications Commission",087,"Interpretation and Translation Services","Lionbridge Ltd, Brossard, Quebec",0,365949
2020/2021,04,"Canadian Heritage",016,"Canadian Radio-television and Telecommunications Commission",087,"Interpretation and Translation Services","Service payments under $100,000 (3 payees)",0,6887
2020/2021,04,"Canadian Heritage",016,"Canadian Radio-television and Telecommunications Commission",089,"Other Services",,58001,0
2020/2021,04,"Canadian Heritage",016,"Canadian Radio-television and Telecommunications Commission",089,"Other Services","Service payments under $100,000 (2 payees)",0,58001
2020/2021,18,Parliament,017,"Library of Parliament",040,"Business Services",,88856,0
2020/2021,18,Parliament,017,"Library of Parliament",040,"Business Services","Service payments under $100,000 (9 payees)",0,88856
2020/2021,18,Parliament,017,"Library of Parliament",041,"Legal Services",,11497,0
2020/2021,18,Parliament,017,"Library of Parliament",041,"Legal Services","Service payments under $100,000 (3 payees)",0,11497
2020/2021,18,Parliament,017,"Library of Parliament",044,"Training and Educational Services",,236776,0
2020/2021,18,Parliament,017,"Library of Parliament",044,"Training and Educational Services","Service payments under $100,000 (79 payees)",0,236776
2020/2021,18,Parliament,017,"Library of Parliament",045,"Health and Welfare Services",,2584,0
2020/2021,18,Parliament,017,"Library of Parliament",045,"Health and Welfare Services","Service payments under $100,000 (4 payees)",0,2584
2020/2021,18,Parliament,017,"Library of Parliament",046,"Protection Services",,47794,0
2020/2021,18,Parliament,017,"Library of Parliament",046,"Protection Services","Service payments under $100,000 (1 payee)",0,47794
2020/2021,18,Parliament,017,"Library of Parliament",047,"Informatics Services",,298551,0
2020/2021,18,Parliament,017,"Library of Parliament",047,"Informatics Services","House of Commons, Ottawa, Ontario",0,401141
2020/2021,18,Parliament,017,"Library of Parliament",047,"Informatics Services","Office of the Parliamentary Budget Officer, Ottawa, Ontario",0,-442296
2020/2021,18,Parliament,017,"Library of Parliament",047,"Informatics Services","Service payments under $100,000 (4 payees)",0,339706
2020/2021,18,Parliament,017,"Library of Parliament",048,"Management Consulting",,116918,0
2020/2021,18,Parliament,017,"Library of Parliament",048,"Management Consulting","Service payments under $100,000 (28 payees)",0,116918
2020/2021,18,Parliament,017,"Library of Parliament",082,"Special Fees and Services",,102245,0
2020/2021,18,Parliament,017,"Library of Parliament",082,"Special Fees and Services","Service payments under $100,000 (46 payees)",0,102245
2020/2021,18,Parliament,017,"Library of Parliament",089,"Other Services",,21000,0
2020/2021,18,Parliament,017,"Library of Parliament",089,"Other Services","Service payments under $100,000 (2 payees)",0,21000
2020/2021,16,"National Defence",018,"Department of National Defence",040,"Business Services",,525521213,0
2020/2021,16,"National Defence",018,"Department of National Defence",040,"Business Services","excelHR, Ottawa, Ontario",0,399702
2020/2021,16,"National Defence",018,"Department of National Defence",040,"Business Services","A.N.D. Bobcat Services Ltd, Cold Lake, Alberta",0,116705
2020/2021,16,"National Defence",018,"Department of National Defence",040,"Business Services","Abora Ltd, Riga, Latvia",0,123368
2020/2021,16,"National Defence",018,"Department of National Defence",040,"Business Services","Aco Corporate Accounting, Rue Grande, Belgium",0,3083305
2020/2021,16,"National Defence",018,"Department of National Defence",040,"Business Services","Advantage Personnel, Scarborough, Ontario",0,123588
2020/2021,16,"National Defence",018,"Department of National Defence",040,"Business Services","Air Cadet League of Canada, Ottawa, Ontario",0,211554
2020/2021,16,"National Defence",018,"Department of National Defence",040,"Business Services","Altis Human Resources Inc, Ottawa, Ontario",0,393143
2020/2021,16,"National Defence",018,"Department of National Defence",040,"Business Services","Altus Group Limited, Toronto, Ontario",0,220351
2020/2021,16,"National Defence",018,"Department of National Defence",040,"Business Services","Annapolis Basin Conference Centre, Cornwallis, Nova Scotia",0,469728
2020/2021,16,"National Defence",018,"Department of National Defence",040,"Business Services","Aqua Data Atlantic, Dartmouth, Nova Scotia",0,158554
2020/2021,16,"National Defence",018,"Department of National Defence",040,"Business Services","Aramark Canada Ltd, Toronto, Ontario",0,415782
2020/2021,16,"National Defence",018,"Department of National Defence",040,"Business Services","Architecture49 Inc, Winnipeg, Manitoba",0,637309
2020/2021,16,"National Defence",018,"Department of National Defence",040,"Business Services","Atelier du Martin-Pêcheur Inc, Clermont, Quebec",0,358651
2020/2021,16,"National Defence",018,"Department of National Defence",040,"Business Services","Atlantic Arborists Ltd, Kingston, Nova Scotia",0,415863
2020/2021,16,"National Defence",018,"Department of National Defence",040,"Business Services","Australian Department of Defence, Canberra, Australia",0,2591976
2020/2021,16,"National Defence",018,"Department of National Defence",040,"Business Services","ABCO Maintenance Systems, Calgary, Alberta",0,1289393
2020/2021,16,"National Defence",018,"Department of National Defence",040,"Business Services","ADGA Group Consultants Inc, Ottawa, Ontario",0,176058
2020/2021,16,"National Defence",018,"Department of National Defence",040,"Business Services","AECOM Canada Ltd, Markham, Ontario",0,433859
2020/2021,16,"National Defence",018,"Department of National Defence",040,"Business Services","ARCADIS Canada Inc, Richmond Hill, Ontario",0,149065
2020/2021,16,"National Defence",018,"Department of National Defence",040,"Business Services","ARI Financial Services Inc, Toronto, Ontario",0,177093
2020/2021,16,"National Defence",018,"Department of National Defence",040,"Business Services","ATCO Ltd, Calgary, Alberta",0,7719261
2020/2021,16,"National Defence",018,"Department of National Defence",040,"Business Services","Bamenimaki Demolition, Powerview-Pine Falls, Manitoba",0,6617626
2020/2021,16,"National Defence",018,"Department of National Defence",040,"Business Services","Base Fund, Borden, Ontario",0,1159950
2020/2021,16,"National Defence",018,"Department of National Defence",040,"Business Services","Base Fund, Greenwood, Nova Scotia",0,204465
2020/2021,16,"National Defence",018,"Department of National Defence",040,"Business Services","Base Fund, Happy Valley-Goose Bay, Newfoundland and Labrador",0,289173
2020/2021,16,"National Defence",018,"Department of National Defence",040,"Business Services","Bee-Clean Building Maintenance, Edmonton, Alberta",0,1057745
2020/2021,16,"National Defence",018,"Department of National Defence",040,"Business Services","Beechwood Funeral Cemetery and Cremation Services, Ottawa, Ontario",0,140770
2020/2021,16,"National Defence",018,"Department of National Defence",040,"Business Services","BellBoy Dry Cleaning & Laundry Ltd, Fredericton, New Brunswick",0,151151
2020/2021,16,"National Defence",018,"Department of National Defence",040,"Business Services","Best Service Pros, Vancouver, British Columbia",0,3114153
2020/2021,16,"National Defence",018,"Department of National Defence",040,"Business Services","Bhullar's Construction Ltd, Edmonton, Alberta",0,589516
2020/2021,16,"National Defence",018,"Department of National Defence",040,"Business Services","Black & McDonald Ltd, Toronto, Ontario",0,13362764
2020/2021,16,"National Defence",018,"Department of National Defence",040,"Business Services","Bluedrop Performance Learning Inc, St John's, Newfoundland and Labrador",0,180226
2020/2021,16,"National Defence",018,"Department of National Defence",040,"Business Services","Brown's Fine Food Services Inc, Kingston, Ontario",0,489695
2020/2021,16,"National Defence",018,"Department of National Defence",040,"Business Services","BMT Fleet Technology Ltd, Ottawa, Ontario",0,1240267
2020/2021,16,"National Defence",018,"Department of National Defence",040,"Business Services","C&D Cleaning & Security Services Ltd, Halifax, Nova Scotia",0,146183
2020/2021,16,"National Defence",018,"Department of National Defence",040,"Business Services","Calian Group Ltd, Ottawa, Ontario",0,1182967
2020/2021,16,"National Defence",018,"Department of National Defence",040,"Business Services","Canada Foreign Military Sales, New York, New York",0,252512
2020/2021,16,"National Defence",018,"Department of National Defence",040,"Business Services","Canada Revenue Agency, Ottawa, Ontario",0,175847
2020/2021,16,"National Defence",018,"Department of National Defence",040,"Business Services","Canadian Base Operators Inc, Scarborough, Ontario",0,16370204
2020/2021,16,"National Defence",018,"Department of National Defence",040,"Business Services","Canadian Forces Morale and Welfare Services, Ottawa, Ontario",0,2334605
2020/2021,16,"National Defence",018,"Department of National Defence",040,"Business Services","Canadian Space Agency, Longueuil, Quebec",0,11286448
2020/2021,16,"National Defence",018,"Department of National Defence",040,"Business Services","Capital Demolition & Environmental Services Inc, Halifax, Nova Scotia",0,2621112
2020/2021,16,"National Defence",018,"Department of National Defence",040,"Business Services","Cardno GS Inc, Charlottesville, Virginia",0,116597
2020/2021,16,"National Defence",018,"Department of National Defence",040,"Business Services","Chantier Davie Canada Inc, Lévis, Quebec",0,24915723
2020/2021,16,"National Defence",018,"Department of National Defence",040,"Business Services","Chef Brandz Inc, Mississauga, Ontario",0,2186399
2020/2021,16,"National Defence",018,"Department of National Defence",040,"Business Services","Churchill Construction Ltd, Happy Valley-Goose Bay, Newfoundland and Labrador",0,304699
2020/2021,16,"National Defence",018,"Department of National Defence",040,"Business Services","Cimco Refrigeration, Toronto, Ontario",0,206400
2020/2021,16,"National Defence",018,"Department of National Defence",040,"Business Services","City of Edmonton, Edmonton, Alberta",0,401685
2020/2021,16,"National Defence",018,"Department of National Defence",040,"Business Services","Clarke's Trucking and Excavating Ltd, Paradise, Newfoundland and Labrador",0,156000
2020/2021,16,"National Defence",018,"Department of National Defence",040,"Business Services","Clean Air Sevices Canada Ltd, Langley, British Colombia",0,158407
2020/2021,16,"National Defence",018,"Department of National Defence",040,"Business Services","Colliers Project Leaders Inc, Ottawa, Ontario",0,253351
2020/2021,16,"National Defence",018,"Department of National Defence",040,"Business Services","Commercial Cleaning Services, St Catharines, Ontario",0,3035295
2020/2021,16,"National Defence",018,"Department of National Defence",040,"Business Services","Commissionaires, Ottawa, Ontario",0,1805425
2020/2021,16,"National Defence",018,"Department of National Defence",040,"Business Services","Communications Security Establishment, Ottawa, Ontario",0,945008
2020/2021,16,"National Defence",018,"Department of National Defence",040,"Business Services","Compass Group Canada Ltd, Mississauga, Ontario",0,937550
2020/2021,16,"National Defence",018,"Department of National Defence",040,"Business Services","Computershare Trust Company of Canada, Montréal, Quebec",0,1388386
2020/2021,16,"National Defence",018,"Department of National Defence",040,"Business Services","Connected Mechanical Inc, Edmonton, Alberta",0,960478
2020/2021,16,"National Defence",018,"Department of National Defence",040,"Business Services","Conoscenti Technologies Inc, Ottawa, Ontario",0,448253
2020/2021,16,"National Defence",018,"Department of National Defence",040,"Business Services","Coradix Technology Consulting Ltd, Ottawa, Ontario",0,170074
2020/2021,16,"National Defence",018,"Department of National Defence",040,"Business Services","Correctional Service of Canada, Ottawa, Ontario",0,635504
2020/2021,16,"National Defence",018,"Department of National Defence",040,"Business Services","Crystal Clean Maintenance Ltd, Fredericton, New Brunswick",0,117216
2020/2021,16,"National Defence",018,"Department of National Defence",040,"Business Services","Cubic Defense Applications Inc, San Diego, California",0,116358
2020/2021,16,"National Defence",018,"Department of National Defence",040,"Business Services","Cut-rite Lawn Services Ltd, Fredericton, New Brunswick",0,274900
2020/2021,16,"National Defence",018,"Department of National Defence",040,"Business Services","CAE Inc, Montréal, Quebec",0,736484
2020/2021,16,"National Defence",018,"Department of National Defence",040,"Business Services","CAF RP Admin, Toronto, Ontario",0,18279872
2020/2021,16,"National Defence",018,"Department of National Defence",040,"Business Services","CBCL Ltd, Halifax, Nova Scotia",0,232322
2020/2021,16,"National Defence",018,"Department of National Defence",040,"Business Services","CNF Mallet Ltd, Shippagan, New Brunswick",0,253975
2020/2021,16,"National Defence",018,"Department of National Defence",040,"Business Services","D. Mccormick Landscaping Ltd, Sydney, Nova Scotia",0,138665
2020/2021,16,"National Defence",018,"Department of National Defence",040,"Business Services","D&J's Cleaning Services Ltd, Middle Sackville, Nova Scotia",0,1321666
2020/2021,16,"National Defence",018,"Department of National Defence",040,"Business Services","Davey Tree Expert Co of Canada Ltd, Hamilton, Ontario",0,334404
2020/2021,16,"National Defence",018,"Department of National Defence",040,"Business Services","Dayley Site Maintence Ltd, Port Hardy, British Columbia",0,268974
2020/2021,16,"National Defence",018,"Department of National Defence",040,"Business Services","Decisive Technologies Inc, Ottawa, Ontario",0,159290
2020/2021,16,"National Defence",018,"Department of National Defence",040,"Business Services","Decontie Milestone Inc Ottawa, Ontario",0,234911
2020/2021,16,"National Defence",018,"Department of National Defence",040,"Business Services","Defence Construction Canada, Ottawa, Ontario",0,10696441
2020/2021,16,"National Defence",018,"Department of National Defence",040,"Business Services","Defense Finance and Accounting Service, Indianapolis, Indiana",0,2441735
2020/2021,16,"National Defence",018,"Department of National Defence",040,"Business Services","Deloitte LLP, Toronto, Ontario",0,365404
2020/2021,16,"National Defence",018,"Department of National Defence",040,"Business Services","Department of Citizenship and Immigration, Ottawa, Ontario",0,1554255
2020/2021,16,"National Defence",018,"Department of National Defence",040,"Business Services","Department of Crown-Indigenous Relations and Northern Affairs, Gatineau, Quebec",0,200000
2020/2021,16,"National Defence",018,"Department of National Defence",040,"Business Services","Department of Defense Education Activity, Alexandria, Virginia",0,249242
2020/2021,16,"National Defence",018,"Department of National Defence",040,"Business Services","Department of Employment and Social Development, Gatineau, Quebec",0,325309
2020/2021,16,"National Defence",018,"Department of National Defence",040,"Business Services","Department of Fisheries and Oceans, Ottawa, Ontario",0,296450
2020/2021,16,"National Defence",018,"Department of National Defence",040,"Business Services","Department of Innvoation, Science and Economica Development, Ottawa, Ontario",0,4089121
2020/2021,16,"National Defence",018,"Department of National Defence",040,"Business Services","Department of Transport, Ottawa, Ontario",0,4502027
2020/2021,16,"National Defence",018,"Department of National Defence",040,"Business Services","Derek Penney Electrical Ltd, St John's, Newfoundland and Labrador",0,490599
2020/2021,16,"National Defence",018,"Department of National Defence",040,"Business Services","Dexter Construction Company Ltd, Bedford, Nova Scotia",0,2300708
2020/2021,16,"National Defence",018,"Department of National Defence",040,"Business Services","Dillon Consulting Ltd, Toronto, Ontario",0,269198
2020/2021,16,"National Defence",018,"Department of National Defence",040,"Business Services","Dixie Cleaners & Laundry Services, New Tecumseth, Ontario",0,200126
2020/2021,16,"National Defence",018,"Department of National Defence",040,"Business Services","Don Wehage Trucking Ltd, Saskatoon, Saskatchewan",0,369053
2020/2021,16,"National Defence",018,"Department of National Defence",040,"Business Services","Dunmac General Contractors Ltd, Saskatoon, Saskatchewan",0,869759
2020/2021,16,"National Defence",018,"Department of National Defence",040,"Business Services","Dussmann AG & Co, Cologne, Germany",0,101732
2020/2021,16,"National Defence",018,"Department of National Defence",040,"Business Services","Dynamic Facility Services Ltd, Richmond, British Columbia",0,2221277
2020/2021,16,"National Defence",018,"Department of National Defence",040,"Business Services","DST Consulting Engineers Inc, Ottawa, Ontario",0,118217
2020/2021,16,"National Defence",018,"Department of National Defence",040,"Business Services","East Central Painting & Coating Services Inc, Wainwright, Alberta",0,413566
2020/2021,16,"National Defence",018,"Department of National Defence",040,"Business Services","Eastpoint Engineering Ltd, Halifax, Nova Scotia",0,657300
2020/2021,16,"National Defence",018,"Department of National Defence",040,"Business Services","Econ Inc./Dbs International, Ottawa, Ontario",0,185745
2020/2021,16,"National Defence",018,"Department of National Defence",040,"Business Services","EnviroSafe Janitorial Inc, Surrey, British Columbia",0,3758822
2020/2021,16,"National Defence",018,"Department of National Defence",040,"Business Services","EnGlobe Corp, Québec, Quebec",0,658619
2020/2021,16,"National Defence",018,"Department of National Defence",040,"Business Services","Ernst & Young LLP, Toronto, Ontario",0,636478
2020/2021,16,"National Defence",018,"Department of National Defence",040,"Business Services","Esri Canada Ltd, Toronto, Ontario",0,691919
2020/2021,16,"National Defence",018,"Department of National Defence",040,"Business Services","Evolvecomp Construction Inc, Calgary, Alberta",0,235665
2020/2021,16,"National Defence",018,"Department of National Defence",040,"Business Services","Evripos Janitorial Services Ltd, Ottawa, Ontario",0,818664
2020/2021,16,"National Defence",018,"Department of National Defence",040,"Business Services","ExactEarth Ltd, Cambridge, Ontario",0,150000
2020/2021,16,"National Defence",018,"Department of National Defence",040,"Business Services","Excavation et Conteneurs Guévin & Lemire Inc, Nicolet, Quebec",0,109145
2020/2021,16,"National Defence",018,"Department of National Defence",040,"Business Services","Excel Prix Grossiste en alimentation Inc, Laval, Quebec",0,377793
2020/2021,16,"National Defence",018,"Department of National Defence",040,"Business Services","ENGIE Services Inc, Sherbrooke, Quebec",0,4255347
2020/2021,16,"National Defence",018,"Department of National Defence",040,"Business Services","Falcon Environmental Services Inc, Alexandria, Ontario",0,786606
2020/2021,16,"National Defence",018,"Department of National Defence",040,"Business Services","Farmer Group of Companies, Victoria, British Columbia",0,104649
2020/2021,16,"National Defence",018,"Department of National Defence",040,"Business Services","Feastivities Events & Catering, Welland, Ontario",0,191758
2020/2021,16,"National Defence",018,"Department of National Defence",040,"Business Services","Federal Reserve Bank of New York, New York, New York",0,636286
2020/2021,16,"National Defence",018,"Department of National Defence",040,"Business Services","FortisAlberta Inc, Calgary, Alberta",0,472257
2020/2021,16,"National Defence",018,"Department of National Defence",040,"Business Services","G.A.L. Power Systems Ottawa Ltd, Carp, Ontario",0,235150
2020/2021,16,"National Defence",018,"Department of National Defence",040,"Business Services","Gale Force Yard Maintenance Services, Dartmouth, Nova Scotia",0,126622
2020/2021,16,"National Defence",018,"Department of National Defence",040,"Business Services","Gary Budden Janitorial Services, Gander, Newfoundland and Labrador",0,205855
2020/2021,16,"National Defence",018,"Department of National Defence",040,"Business Services","General Dynamics Canada Ltd, Ottawa, Ontario",0,8861717
2020/2021,16,"National Defence",018,"Department of National Defence",040,"Business Services","GenMec ACL Inc, Bonnyville, Alberta",0,228754
2020/2021,16,"National Defence",018,"Department of National Defence",040,"Business Services","Gerald Labre/GKM Duct Cleaning, Pembroke, Ontario",0,110977
2020/2021,16,"National Defence",018,"Department of National Defence",040,"Business Services","Golder Associates Ltd, Mississauga, Ontario",0,239513
2020/2021,16,"National Defence",018,"Department of National Defence",040,"Business Services","Government of Newfoundland and Labrador, St John's, Newfoundland and Labrador",0,170493
2020/2021,16,"National Defence",018,"Department of National Defence",040,"Business Services","Green-It Resources Services Inc, Amherst, Nova Scotia",0,125110
2020/2021,16,"National Defence",018,"Department of National Defence",040,"Business Services","GDG Aviation Inc, Trois-Rivières, Quebec",0,160000
2020/2021,16,"National Defence",018,"Department of National Defence",040,"Business Services","GDI Integrated Facility Services, Montréal, Quebec",0,4813067
2020/2021,16,"National Defence",018,"Department of National Defence",040,"Business Services","GWL Realty Advisors Inc, Edmonton, Alberta",0,448717
2020/2021,16,"National Defence",018,"Department of National Defence",040,"Business Services","H&H Construction Inc, Petawawa, Ontario",0,473945
2020/2021,16,"National Defence",018,"Department of National Defence",040,"Business Services","Haid General Construction Ltd, Saskatoon, Saskatchewan",0,316894
2020/2021,16,"National Defence",018,"Department of National Defence",040,"Business Services","Hastings Painting Corp, Windsor, Ontario",0,3721070
2020/2021,16,"National Defence",018,"Department of National Defence",040,"Business Services","Hipperson Construction Company, Regina, Saskatchewan",0,228934
2020/2021,16,"National Defence",018,"Department of National Defence",040,"Business Services","Horizon Nurseries, Victoria, British Columbia",0,195031
2020/2021,16,"National Defence",018,"Department of National Defence",040,"Business Services","Hotel Baltvilla, Garkalne Municipality, Latvia",0,222085
2020/2021,16,"National Defence",018,"Department of National Defence",040,"Business Services","Iceland Concrete Ltd, Warman, Saskatchewan",0,100852
2020/2021,16,"National Defence",018,"Department of National Defence",040,"Business Services","If Then Architecture Inc, Ottawa, Ontario",0,154036
2020/2021,16,"National Defence",018,"Department of National Defence",040,"Business Services","Imperial Cleaners Ltd, Dartmouth, Nova Scotia",0,7991423
2020/2021,16,"National Defence",018,"Department of National Defence",040,"Business Services","Imperial Habitation Inc, Lavaltrie, Quebec",0,128728
2020/2021,16,"National Defence",018,"Department of National Defence",040,"Business Services","Insurance Corporation of British Columbia, North Vancouver, British Columbia",0,251449
2020/2021,16,"National Defence",018,"Department of National Defence",040,"Business Services","Intergraph Canada Ltd, Calgary, Alberta",0,364987
2020/2021,16,"National Defence",018,"Department of National Defence",040,"Business Services","Irving Shipbuilding Inc, Halifax, Nova Scotia",0,11674799
2020/2021,16,"National Defence",018,"Department of National Defence",040,"Business Services","Island Catering Ltd, Victoria, British Columbia",0,487733
2020/2021,16,"National Defence",018,"Department of National Defence",040,"Business Services","IBISKA Telecom Inc, Ottawa, Ontario",0,375035
2020/2021,16,"National Defence",018,"Department of National Defence",040,"Business Services","IT Services Canada Inc/NATTIQ, Ottawa, Ontario",0,238769
2020/2021,16,"National Defence",018,"Department of National Defence",040,"Business Services","Jason Ryan, Pembroke, Ontario",0,748863
2020/2021,16,"National Defence",018,"Department of National Defence",040,"Business Services","Johnson Controls Lp, Saint-Laurent, Quebec",0,191709
2020/2021,16,"National Defence",018,"Department of National Defence",040,"Business Services","Kamal Mustafa Al Sultan General Trading & Contracting Co, Kuwait City, Kuwait",0,239543
2020/2021,16,"National Defence",018,"Department of National Defence",040,"Business Services","Katherine Noble , St Thomas, Ontario",0,380037
2020/2021,16,"National Defence",018,"Department of National Defence",040,"Business Services","Kim Constructors Ltd Saskatoon, Saskatchewan",0,176576
2020/2021,16,"National Defence",018,"Department of National Defence",040,"Business Services","Klassen Blade Contracting Ltd, Lacombe, Alberta",0,449490
2020/2021,16,"National Defence",018,"Department of National Defence",040,"Business Services","KBI Construction Inc, Saskatoon, Saskatchewan",0,678767
2020/2021,16,"National Defence",018,"Department of National Defence",040,"Business Services","Le Groupe Essa Inc, Québec, Quebec",0,190075
2020/2021,16,"National Defence",018,"Department of National Defence",040,"Business Services","Leadon (Victoria) Operations Lp, Victoria, British Columbia",0,250980
2020/2021,16,"National Defence",018,"Department of National Defence",040,"Business Services","Lebel 4 Seasons Services Inc, Saint-Leonard, New Brunswick",0,145872
2020/2021,16,"National Defence",018,"Department of National Defence",040,"Business Services","Les Entreprises Fervel Inc, Longueuil, Quebec",0,2962015
2020/2021,16,"National Defence",018,"Department of National Defence",040,"Business Services","Library and Archives Canada, Ottawa, Ontario",0,105481
2020/2021,16,"National Defence",018,"Department of National Defence",040,"Business Services","Liftsafe Engineering & Svc Group, Ayr, Ontario",0,203852
2020/2021,16,"National Defence",018,"Department of National Defence",040,"Business Services","Lockheed Martin Corporation Bethesda, Maryland",0,476713
2020/2021,16,"National Defence",018,"Department of National Defence",040,"Business Services","Loiselle Inc, Salaberry-De-Valleyfield, Quebec",0,223319
2020/2021,16,"National Defence",018,"Department of National Defence",040,"Business Services","Loraday Environmental Products Ltd, Barrie, Ontario",0,325189
2020/2021,16,"National Defence",018,"Department of National Defence",040,"Business Services","Lori's Catering Ltd, Harrison Hot Springs, British Columbia",0,539572
2020/2021,16,"National Defence",018,"Department of National Defence",040,"Business Services","Luther College, Regina, Saskatchewan",0,143302
2020/2021,16,"National Defence",018,"Department of National Defence",040,"Business Services","L3 Technologies MAS Inc, Mirabel, Quebec",0,541671
2020/2021,16,"National Defence",018,"Department of National Defence",040,"Business Services","Mack Trucks Inc, Allentown, Pennsylvania",0,590909
2020/2021,16,"National Defence",018,"Department of National Defence",040,"Business Services","MacDonald Dettwiler and Associates Ltd, Richmond, British Columbia",0,10715030
2020/2021,16,"National Defence",018,"Department of National Defence",040,"Business Services","Manewagi Technologies Inc, Fletchers Lake, Nova Scotia",0,209456
2020/2021,16,"National Defence",018,"Department of National Defence",040,"Business Services","Manitoba Public Insurance, Winnipeg, Manitoba",0,203180
2020/2021,16,"National Defence",018,"Department of National Defence",040,"Business Services","Manpower Services Canada Ltd, Toronto, Ontario",0,130942
2020/2021,16,"National Defence",018,"Department of National Defence",040,"Business Services","McColman & Sons Demolition Ltd, Edmonton, Alberta",0,277173
2020/2021,16,"National Defence",018,"Department of National Defence",040,"Business Services","Meal Kit Supply LLC, Mississauga, Ontario",0,2438848
2020/2021,16,"National Defence",018,"Department of National Defence",040,"Business Services","Mercer (Canada) Limited, Toronto, Ontario",0,113081
2020/2021,16,"National Defence",018,"Department of National Defence",040,"Business Services","Metchosin Poultry Ltd, Victoria, British Columbia",0,122085
2020/2021,16,"National Defence",018,"Department of National Defence",040,"Business Services","Michael Wager Consulting Inc, Ottawa, Ontario",0,157765
2020/2021,16,"National Defence",018,"Department of National Defence",040,"Business Services","Military Family Resource Centre, Edmonton, Alberta",0,319098
2020/2021,16,"National Defence",018,"Department of National Defence",040,"Business Services","Military Family Resource Centre, Greenwood, Nova Scotia",0,105000
2020/2021,16,"National Defence",018,"Department of National Defence",040,"Business Services","Military Family Resource Centre, Happy Valley-Goose Bay, Newfoundland and Labrador",0,137000
2020/2021,16,"National Defence",018,"Department of National Defence",040,"Business Services","Military Family Resource Centre, Kingston, Ontario",0,330702
2020/2021,16,"National Defence",018,"Department of National Defence",040,"Business Services","Military Family Resource Centre, Moose Jaw, Saskatchewan",0,161000
2020/2021,16,"National Defence",018,"Department of National Defence",040,"Business Services","Military Family Resource Centre, Victoria, British Columbia",0,1200000
2020/2021,16,"National Defence",018,"Department of National Defence",040,"Business Services","Ministry of Defence of the Republic of Latvia, Riga, Latvia",0,3124797
2020/2021,16,"National Defence",018,"Department of National Defence",040,"Business Services","Mocon Construction Ltd, Martensville, Saskatchewan",0,234820
2020/2021,16,"National Defence",018,"Department of National Defence",040,"Business Services","Modis Canada Inc, Toronto, Ontario",0,105671
2020/2021,16,"National Defence",018,"Department of National Defence",040,"Business Services","Montfort Health Services, Ottawa, Ontario",0,771319
2020/2021,16,"National Defence",018,"Department of National Defence",040,"Business Services","Multinational Logistics Services, Great Noteley, United Kingdom",0,5988596
